time,surge,heave,pitch,fair1,fair2,fair3,power,surge_tur,heave_tur,pitch_tur,fair1_tur,fair2_tur,fair3_tur,power_tur
232.1,14.40467835,-1.35387826,0.032808253,3312490,2103330,2124520,14.99456728,16.1715165,-1.391611688,0.050855736,3550180,2052880,2111770,15.28886451
232.12,14.40002991,-1.36232651,0.032830226,3313520,2104090,2125210,14.99464882,16.16793826,-1.400042651,0.05086271,3546990,2054650,2113460,15.28066114
232.14,14.39526972,-1.370705383,0.032852949,3314550,2104850,2125910,14.9947284,16.1642466,-1.408403762,0.050869782,3543740,2056410,2115130,15.27243571
232.16,14.39039831,-1.379013984,0.032876418,3315610,2105600,2126600,14.99480606,16.160442,-1.416694102,0.050876948,3540410,2058150,2116790,15.26414739
232.18,14.38541621,-1.387251425,0.032900632,3316670,2106350,2127290,14.99488185,16.15652491,-1.424912761,0.050884204,3536990,2059860,2118430,15.25572004
232.2,14.38032397,-1.395416824,0.032925587,3317750,2107100,2127980,14.99495582,16.15249583,-1.433058826,0.05089154,3533500,2061520,2120030,15.24715892
232.22,14.37512215,-1.403509308,0.032951281,3318840,2107850,2128660,14.99502799,16.14835528,-1.441131395,0.05089895,3529960,2063120,2121570,15.23854739
232.24,14.36981131,-1.411528013,0.03297771,3319940,2108590,2129350,14.99509843,16.1441038,-1.449129578,0.05090644,3526480,2064560,2123010,15.2302146
232.26,14.36439205,-1.41947208,0.033004871,3321050,2109340,2130030,14.99516716,16.139742,-1.457052509,0.050914026,3523060,2065850,2124320,15.22220349
232.28,14.35886495,-1.42734066,0.033032761,3322180,2110080,2130710,14.99523423,16.13527045,-1.464899327,0.050921716,3519650,2067020,2125540,15.21420051
232.3,14.35323063,-1.435132912,0.033061377,3323310,2110810,2131380,14.99529968,16.13068979,-1.472669167,0.050929501,3516210,2068110,2126680,15.20592102
232.32,14.34748971,-1.442848002,0.033090715,3324450,2111550,2132050,14.99536356,16.12600062,-1.480361149,0.050937364,3512770,2069100,2127750,15.19738441
232.34,14.34164282,-1.450485104,0.033120771,3325590,2112280,2132720,14.9954259,16.12120359,-1.487974398,0.05094529,3509340,2070000,2128730,15.1886769
232.36,14.33569061,-1.458043402,0.033151543,3326750,2113000,2133390,14.99548675,16.11629937,-1.495508047,0.050953267,3505960,2070810,2129620,15.17984761
232.38,14.32963374,-1.465522087,0.033183026,3327910,2113720,2134050,14.99554615,16.11128864,-1.502961241,0.050961285,3502620,2071530,2130420,15.17089977
232.4,14.32347287,-1.472920358,0.033215216,3329080,2114440,2134710,14.99560413,16.10617209,-1.510333132,0.050969335,3499340,2072180,2131140,15.16182488
232.42,14.31720869,-1.480237424,0.033248111,3330260,2115150,2135370,14.99566074,16.10095044,-1.517622878,0.050977409,3496130,2072770,2131790,15.15262895
232.44,14.31084189,-1.4874725,0.033281705,3331430,2115860,2136020,14.99571601,16.09562437,-1.524829646,0.050985508,3493060,2073260,2132360,15.1436002
232.46,14.30437318,-1.494624811,0.033315994,3332620,2116560,2136670,14.99576998,16.09019457,-1.531952619,0.05099365,3490170,2073640,2132840,15.134868
232.48,14.29780328,-1.501693592,0.033350975,3333810,2117260,2137320,14.99582269,16.08466174,-1.538991003,0.051001855,3487460,2073910,2133240,15.12654973
232.5,14.29113291,-1.508678085,0.033386644,3335000,2117960,2137960,14.99587418,16.07902655,-1.545944029,0.051010149,3484970,2074100,2133550,15.1187491
232.52,14.28436281,-1.515577539,0.033422995,3336190,2118650,2138600,14.99592447,16.07328971,-1.55281095,0.051018561,3482690,2074210,2133780,15.11150642
232.54,14.27749373,-1.522391217,0.033460026,3337380,2119330,2139230,14.99597361,16.06745196,-1.559591023,0.051027107,3480530,2074320,2133980,15.10437205
232.56,14.27052645,-1.529118385,0.03349773,3338580,2120010,2139860,14.99602164,16.06151407,-1.566283502,0.051035795,3478550,2074430,2134140,15.097484
232.58,14.26346173,-1.535758322,0.033536104,3339780,2120680,2140490,14.99606857,16.05547684,-1.572887645,0.051044636,3476760,2074540,2134270,15.0909198
232.6,14.25630036,-1.542310314,0.033575143,3340970,2121350,2141110,14.99611445,16.04934111,-1.579402721,0.051053646,3475160,2074640,2134370,15.08470562
232.62,14.24904314,-1.548773657,0.033614842,3342170,2122010,2141720,14.9961593,16.04310772,-1.585828015,0.051062839,3473760,2074750,2134460,15.07882651
232.64,14.24169087,-1.555147655,0.033655196,3343360,2122670,2142330,14.99620315,16.03677754,-1.592162824,0.051072222,3472480,2074930,2134560,15.07298715
232.66,14.23424437,-1.561431622,0.033696201,3344560,2123320,2142940,14.99624578,16.03035141,-1.598406448,0.051081789,3471300,2075200,2134720,15.06706671
232.68,14.22670447,-1.567624882,0.033737852,3345750,2123970,2143540,14.99628722,16.02383019,-1.604558189,0.051091533,3470220,2075550,2134920,15.06105409
232.7,14.21907201,-1.573726767,0.033780143,3346930,2124610,2144140,14.99632749,16.01721473,-1.61061735,0.051101449,3469280,2075980,2135160,15.05509043
232.72,14.21134784,-1.579736618,0.033823069,3348120,2125250,2144740,14.99636664,16.01050588,-1.616583242,0.051111539,3468470,2076460,2135450,15.04918791
232.74,14.20353283,-1.585653786,0.033866626,3349300,2125880,2145320,14.99640467,16.00370448,-1.622455199,0.051121806,3467770,2077010,2135790,15.04342415
232.76,14.19562783,-1.591477632,0.033910808,3350470,2126510,2145910,14.99644162,15.99681142,-1.628232592,0.051132253,3467220,2077590,2136180,15.03784563
232.78,14.18763374,-1.597207526,0.033955609,3351640,2127130,2146490,14.9964775,15.98982756,-1.633914806,0.051142887,3466810,2078200,2136590,15.03251444
232.8,14.17955145,-1.602842847,0.034001025,3352810,2127750,2147060,14.99651235,15.98275384,-1.639501229,0.051153721,3466580,2078810,2137010,15.02745508
232.82,14.17138185,-1.608382984,0.034047049,3353970,2128370,2147630,14.99654617,15.97559117,-1.64499125,0.051164765,3466520,2079410,2137440,15.02266462
232.84,14.16312586,-1.613827337,0.034093676,3355120,2128970,2148200,14.996579,15.96834052,-1.650384262,0.051176033,3466650,2080000,2137830,15.01824529
232.86,14.1547844,-1.619175312,0.034140901,3356270,2129580,2148760,14.99661086,15.96100291,-1.655679671,0.05118754,3467010,2080550,2138180,15.0143023
232.88,14.14635839,-1.624426329,0.034188718,3357410,2130180,2149320,14.99664176,15.95357935,-1.660876891,0.051199303,3467590,2081020,2138490,15.01076948
232.9,14.13784879,-1.629579816,0.03423712,3358540,2130770,2149880,14.99667148,15.94607086,-1.665975353,0.051211335,3468380,2081410,2138780,15.00743552
232.92,14.12925653,-1.63463521,0.034286103,3359660,2131360,2150430,14.99670002,15.93847843,-1.670974503,0.051223641,3469380,2081720,2139040,15.00426244
232.94,14.12058259,-1.639591958,0.03433566,3360780,2131950,2150970,14.9967274,15.93080304,-1.675873793,0.051236225,3470560,2081960,2139280,15.00106372
232.96,14.11182791,-1.64444952,0.034385785,3361880,2132530,2151520,14.99675365,15.9230456,-1.680672677,0.051249081,3471920,2082140,2139500,14.99778223
232.98,14.10299349,-1.649207361,0.034436472,3362980,2133110,2152060,14.99677876,15.91520708,-1.685370616,0.051262201,3473450,2082270,2139690,14.99440983
233,14.09408031,-1.65386496,0.034487716,3364070,2133680,2152600,14.99680278,15.90728842,-1.689967084,0.051275581,3475200,2082330,2139850,14.99107704
233.02,14.08508936,-1.658421805,0.034539509,3365150,2134250,2153130,14.99682572,15.89929058,-1.694461571,0.051289221,3477160,2082330,2139970,14.9877987
233.04,14.07602165,-1.662877392,0.034591846,3366220,2134820,2153670,14.99684759,15.89121455,-1.69885359,0.051303116,3479300,2082280,2140070,14.98448687
233.06,14.06687818,-1.667231232,0.03464472,3367280,2135380,2154200,14.99686841,15.88306135,-1.703142674,0.051317261,3481620,2082200,2140160,14.98116064
233.08,14.05765999,-1.671482841,0.034698125,3368330,2135940,2154730,14.9968882,15.874832,-1.707328378,0.051331651,3484140,2082090,2140230,14.97790862
233.1,14.04836809,-1.675631748,0.034752055,3369360,2136500,2155250,14.99690699,15.86652758,-1.711410279,0.051346287,3486870,2081950,2140270,14.97489283
233.12,14.03900352,-1.679677492,0.034806503,3370390,2137050,2155780,14.99692477,15.85814916,-1.715387974,0.051361173,3489830,2081790,2140260,14.97220142
233.14,14.02956734,-1.683619622,0.034861462,3371400,2137600,2156300,14.99694158,15.84969786,-1.719261062,0.051376318,3493020,2081630,2140220,14.96980656
233.16,14.02006059,-1.687457698,0.034916927,3372410,2138150,2156820,14.99695743,15.8411748,-1.723029137,0.051391731,3496440,2081450,2140160,14.9677042
233.18,14.01048433,-1.691191289,0.034972889,3373400,2138690,2157340,14.99697234,15.83258108,-1.726691792,0.05140742,3500090,2081280,2140080,14.96587055
233.2,14.00083964,-1.694819977,0.035029343,3374370,2139230,2157860,14.99698631,15.82391779,-1.73024862,0.051423401,3504000,2081080,2139980,14.96446419
233.22,13.99112758,-1.698343351,0.035086282,3375340,2139770,2158380,14.99699937,15.815186,-1.733699232,0.051439695,3508180,2080850,2139860,14.96354085
233.24,13.98134924,-1.701761014,0.035143699,3376290,2140310,2158900,14.99701153,15.80638674,-1.737043249,0.051456325,3512600,2080610,2139750,14.96302407
233.26,13.97150572,-1.705072578,0.035201586,3377230,2140840,2159420,14.99702281,15.79752104,-1.7402803,0.051473311,3517260,2080360,2139650,14.96285485
233.28,13.96159811,-1.708277665,0.035259938,3378160,2141370,2159930,14.99703322,15.78858988,-1.743410018,0.051490671,3522100,2080140,2139580,14.96293614
233.3,13.95162751,-1.711375908,0.035318747,3379070,2141900,2160450,14.99704278,15.77959428,-1.746432052,0.051508414,3527090,2079970,2139560,14.96320774
233.32,13.94159504,-1.714366952,0.035378006,3379970,2142430,2160960,14.99705149,15.77053529,-1.749346073,0.051526549,3532230,2079860,2139570,14.96374472
233.34,13.93150182,-1.717250452,0.035437708,3380860,2142960,2161480,14.99705938,15.76141397,-1.752151774,0.051545096,3537550,2079770,2139610,14.96483607
233.36,13.92134896,-1.720026072,0.035497846,3381730,2143480,2161990,14.99706646,15.75223145,-1.754848853,0.051564077,3543020,2079730,2139670,14.96640584
233.38,13.91113761,-1.722693488,0.035558412,3382600,2144000,2162500,14.99707274,15.74298885,-1.757437012,0.051583515,3548610,2079750,2139760,14.9684843
233.4,13.9008689,-1.725252389,0.035619401,3383450,2144520,2163020,14.99707823,15.73368734,-1.759915965,0.051603434,3554310,2079830,2139880,14.97114378
233.42,13.89054398,-1.727702472,0.035680803,3384280,2145040,2163530,14.99708295,15.72432809,-1.762285442,0.051623858,3560090,2079980,2140020,14.97442579
233.44,13.88016399,-1.730043445,0.035742612,3385110,2145550,2164040,14.99708692,15.7149123,-1.7645452,0.051644807,3565910,2080200,2140190,14.97824909
233.46,13.8697301,-1.732275028,0.03580482,3385920,2146070,2164560,14.99709013,15.70544117,-1.766695015,0.051666298,3571740,2080500,2140390,14.98251334
233.48,13.85924345,-1.734396952,0.035867421,3386720,2146580,2165070,14.99709261,15.69591592,-1.768734675,0.051688346,3577580,2080880,2140620,14.98727303
233.5,13.84870523,-1.736408959,0.035930407,3387510,2147090,2165580,14.99709437,15.68633777,-1.770663981,0.051710968,3583420,2081310,2140850,14.99263219
233.52,13.83811661,-1.7383108,0.035993769,3388280,2147600,2166100,14.99709542,15.67670793,-1.772482741,0.051734185,3589260,2081780,2141090,14.99860502
233.54,13.82747876,-1.740102239,0.036057501,3389050,2148100,2166610,14.99709577,15.66702762,-1.774190781,0.051758006,3594990,2082330,2141380,15.00471082
233.56,13.81679287,-1.741783051,0.036121596,3389800,2148610,2167130,14.99709544,15.65729806,-1.775787946,0.051782429,3600620,2082940,2141720,15.010945
233.58,13.80606012,-1.743353021,0.036186044,3390540,2149110,2167640,14.99709443,15.64752044,-1.777274094,0.051807455,3606160,2083580,2142070,15.01744833
233.6,13.79528172,-1.744811947,0.03625084,3391270,2149610,2168150,14.99709276,15.63769597,-1.77864909,0.05183309,3611590,2084250,2142430,15.02421278
233.62,13.78445886,-1.746159635,0.036315975,3391990,2150100,2168670,14.99709043,15.62782587,-1.779912798,0.051859335,3616900,2084940,2142830,15.03106026
233.64,13.77359273,-1.747395904,0.036381441,3392700,2150600,2169180,14.99708747,15.61791132,-1.781065076,0.051886191,3622090,2085640,2143260,15.03800972
233.66,13.76268456,-1.748520585,0.03644723,3393400,2151090,2169690,14.99708387,15.60795348,-1.782105768,0.051913663,3627150,2086330,2143700,15.04512221
233.68,13.75173556,-1.749533518,0.036513336,3394080,2151580,2170200,14.99707966,15.59795354,-1.783034723,0.051941757,3632080,2087010,2144170,15.05239214
233.7,13.74074693,-1.750434555,0.03657975,3394760,2152060,2170710,14.99707484,15.58791265,-1.783851802,0.051970477,3636850,2087690,2144660,15.05973828
233.72,13.72971991,-1.751223561,0.036646464,3395430,2152550,2171220,14.99706941,15.57783196,-1.784556884,0.051999824,3641450,2088360,2145170,15.06716822
233.74,13.7186557,-1.751900409,0.03671347,3396090,2153030,2171730,14.9970634,15.56771266,-1.785149858,0.052029803,3645920,2089010,2145670,15.07486697
233.76,13.70755556,-1.752464986,0.03678076,3396740,2153510,2172230,14.99705681,15.55755595,-1.785630624,0.052060418,3650210,2089670,2146170,15.08268808
233.78,13.6964207,-1.752917188,0.036848327,3397380,2153990,2172740,14.99704965,15.54736306,-1.785999097,0.052091668,3654320,2090340,2146690,15.09056641
233.8,13.68525236,-1.753256924,0.036916163,3398010,2154460,2173240,14.99704192,15.53713523,-1.786255219,0.052123547,3658250,2090990,2147210,15.09850634
233.82,13.67405178,-1.753484112,0.036984259,3398630,2154930,2173730,14.99703365,15.52687372,-1.78639896,0.052156054,3662010,2091630,2147740,15.10656808
233.84,13.6628202,-1.753598685,0.037052607,3399240,2155400,2174230,14.99702483,15.51657978,-1.786430301,0.052189192,3665640,2092240,2148240,15.11489489
233.86,13.65155887,-1.753600582,0.0371212,3399850,2155870,2174720,14.99701549,15.50625467,-1.786349225,0.052222961,3669120,2092830,2148740,15.12332665
233.88,13.64026904,-1.753489759,0.037190028,3400450,2156330,2175210,14.99700561,15.49589964,-1.78615573,0.052257357,3672420,2093430,2149260,15.13169747
233.9,13.62895195,-1.753266181,0.037259085,3401040,2156780,2175690,14.99699522,15.48551592,-1.785849826,0.052292363,3675520,2094040,2149780,15.13988336
233.92,13.61760886,-1.752929825,0.037328362,3401620,2157240,2176170,14.99698433,15.47510475,-1.785431533,0.052327962,3678430,2094680,2150330,15.14782162
233.94,13.60624103,-1.752480687,0.037397851,3402190,2157690,2176640,14.99697293,15.46466737,-1.78490088,0.052364128,3681120,2095350,2150920,15.15528263
233.96,13.59484972,-1.751918771,0.037467544,3402760,2158130,2177110,14.99696105,15.45420501,-1.78425791,0.052400832,3683610,2096030,2151550,15.16228838
233.98,13.58343617,-1.7512441,0.037537431,3403320,2158570,2177570,14.99694869,15.4437189,-1.783502685,0.052438055,3685880,2096700,2152180,15.16926676
234,13.57200167,-1.750456709,0.037607506,3403870,2159000,2178030,14.99693586,15.43321028,-1.782635288,0.052475788,3687790,2097350,2152780,15.17637562
234.02,13.56054747,-1.749556646,0.03767776,3404420,2159420,2178480,14.99692256,15.42268043,-1.781655811,0.05251402,3689040,2098010,2153380,15.18341616
234.04,13.54907484,-1.748543973,0.037748185,3404950,2159840,2178920,14.99690881,15.41213059,-1.780564333,0.052552722,3689450,2098720,2154050,15.18964139
234.06,13.53758504,-1.747418767,0.037818772,3405490,2160250,2179350,14.99689462,15.401562,-1.779360916,0.052591853,3689220,2099490,2154780,15.19505766
234.08,13.52607935,-1.746181116,0.037889513,3406010,2160650,2179780,14.99687999,15.39097588,-1.778045625,0.052631375,3688830,2100260,2155530,15.19995778
234.1,13.51455904,-1.744831122,0.0379604,3406530,2161050,2180190,14.99686493,15.38037346,-1.77661853,0.05267127,3688720,2101020,2156260,15.20484663
234.12,13.50302537,-1.743368902,0.038031424,3407040,2161440,2180600,14.99684945,15.36975596,-1.77507972,0.052711531,3689070,2101760,2156940,15.20974549
234.14,13.49147963,-1.741794585,0.038102577,3407540,2161820,2181000,14.99683356,15.35912463,-1.773429313,0.052752142,3689800,2102520,2157620,15.21442062
234.16,13.47992308,-1.740108313,0.038173851,3408030,2162190,2181390,14.99681727,15.34848074,-1.771667471,0.052793078,3690790,2103290,2158280,15.21884088
234.18,13.46835701,-1.738310243,0.038245237,3408520,2162550,2181780,14.99680059,15.33782558,-1.769794376,0.052834317,3691900,2104050,2158920,15.22309336
234.2,13.45678267,-1.736400545,0.038316727,3409010,2162900,2182150,14.99678352,15.3271604,-1.767810223,0.052875845,3693030,2104760,2159530,15.22727003
234.22,13.44520136,-1.734379402,0.038388312,3409480,2163250,2182510,14.99676608,15.31648647,-1.765715208,0.052917654,3694050,2105420,2160120,15.23137444
234.24,13.43361435,-1.732247012,0.038459984,3409950,2163580,2182870,14.99674828,15.30580498,-1.763509545,0.052959731,3694860,2106030,2160700,15.23536539
234.26,13.42202291,-1.730003583,0.038531735,3410410,2163910,2183210,14.99673012,15.29511712,-1.761193466,0.05300206,3695380,2106570,2161300,15.23903549
234.28,13.41042831,-1.72764934,0.038603555,3410870,2164230,2183550,14.99671161,15.28442401,-1.758767207,0.053044619,3695590,2107070,2161930,15.24226168
234.3,13.39883185,-1.725184519,0.038675438,3411320,2164530,2183870,14.99669277,15.27372675,-1.756231005,0.053087386,3695460,2107520,2162580,15.24515243
234.32,13.38723478,-1.722609369,0.038747373,3411760,2164830,2184190,14.9966736,15.26302644,-1.75358511,0.053130334,3694980,2107930,2163250,15.24763731
234.34,13.37563839,-1.719924154,0.038819353,3412200,2165130,2184500,14.99665411,15.25232422,-1.750829779,0.053173441,3694170,2108310,2163910,15.24986871
234.36,13.36404395,-1.71712915,0.03889137,3412630,2165410,2184800,14.99663431,15.24162125,-1.747965267,0.053216687,3693010,2108650,2164550,15.25186042
234.38,13.35245274,-1.714224646,0.038963414,3413060,2165680,2185100,14.99661422,15.23091874,-1.744991845,0.053260051,3691490,2108940,2165200,15.25362835
234.4,13.34086603,-1.711210946,0.039035477,3413480,2165940,2185380,14.99659382,15.22021792,-1.741909808,0.053303512,3689600,2109190,2165860,15.25515658
